,VPN,Date,Depart,Arrivé,Prix,Temps de vol,Heure de départ,Heure d'arrivé,Nombre d'escales,Compagnies,PIB par habitant (€)
8167,Qatar,2023-02-27,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",775 €,22h 20m,07:10,13:30,2 escales,Plusieurs compagnies,106165.0
8168,Qatar,2023-02-27,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",801 €,24h 0m,11:20,19:20,1 escale,Eva Air,106165.0
8169,Qatar,2023-02-27,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",812 €,24h 0m,09:20,17:20,2 escales,Plusieurs compagnies,106165.0
8170,Qatar,2023-02-27,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",775 €,25h 25m,07:10,16:35,2 escales,Plusieurs compagnies,106165.0
8171,Qatar,2023-02-27,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",1 113 €,18h 35m,15:20,17:55,1 escale,Qatar Airways,106165.0
8172,Qatar,2023-02-27,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",596 €,39h 30m,19:45,19:15,1 escale,LOT Polish Airlines,106165.0
8173,Qatar,2023-02-27,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",959 €,25h 5m,12:15,21:20,1 escale,Cathay Pacific,106165.0
8174,Qatar,2023-02-27,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",740 €,33h 50m,13:10,07:00,1 escale,Vietnam Airlines,106165.0
8175,Qatar,2023-02-27,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",145 €,3h 15m,12:10,14:25,Direct,Royal Air Maroc,106165.0
8176,Qatar,2023-02-27,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",130 €,6h 0m,15:55,20:55,1 escale,Plusieurs compagnies,106165.0
8177,Qatar,2023-02-27,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",119 €,6h 45m,16:45,22:30,1 escale,Plusieurs compagnies,106165.0
8178,Qatar,2023-02-27,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",131 €,6h 35m,13:00,18:35,1 escale,Plusieurs compagnies,106165.0
8179,Qatar,2023-02-27,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",173 €,5h 25m,14:50,19:15,1 escale,Plusieurs compagnies,106165.0
8180,Qatar,2023-02-27,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",151 €,6h 15m,13:45,19:00,1 escale,Iberia,106165.0
8181,Qatar,2023-02-27,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",181 €,5h 15m,13:45,18:00,1 escale,Plusieurs compagnies,106165.0
8182,Qatar,2023-02-27,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",160 €,6h 10m,13:00,18:10,1 escale,Plusieurs compagnies,106165.0
8183,Qatar,2023-02-27,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",178 €,5h 40m,16:15,20:55,1 escale,Plusieurs compagnies,106165.0
8184,Qatar,2023-02-27,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",126 €,8h 5m,12:20,19:25,1 escale,Plusieurs compagnies,106165.0
8185,Qatar,2023-02-27,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",169 €,6h 15m,13:45,19:00,1 escale,Plusieurs compagnies,106165.0
8186,Qatar,2023-02-27,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",178 €,6h 15m,13:45,19:00,1 escale,Plusieurs compagnies,106165.0
8187,Qatar,2023-02-27,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",107 €,11h 30m,21:15,07:45,1 escale,Plusieurs compagnies,106165.0
8188,Qatar,2023-02-27,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",114 €,11h 30m,21:15,07:45,1 escale,Plusieurs compagnies,106165.0
8189,Qatar,2023-02-27,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",221 €,6h 0m,14:10,19:10,1 escale,Plusieurs compagnies,106165.0
8190,Qatar,2023-02-27,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",467 €,13h 25m,22:40,13:05,1 escale,Ethiopian Airlines,106165.0
8191,Qatar,2023-02-27,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",564 €,13h 15m,20:05,10:20,1 escale,Swiss,106165.0
8192,Qatar,2023-02-27,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",496 €,15h 10m,06:00,22:10,1 escale,KLM,106165.0
8193,Qatar,2023-02-27,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",533 €,14h 15m,17:40,08:55,1 escale,Air France,106165.0
8194,Qatar,2023-02-27,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",561 €,13h 55m,18:40,09:35,1 escale,Lufthansa,106165.0
8195,Qatar,2023-02-27,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",541 €,15h 10m,16:45,08:55,1 escale,Air France,106165.0
8196,Qatar,2023-02-27,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",500 €,16h 35m,13:45,07:20,1 escale,Plusieurs compagnies,106165.0
8197,Qatar,2023-02-27,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",456 €,18h 45m,14:50,10:35,1 escale,Turkish Airlines,106165.0
8198,Qatar,2023-02-27,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",500 €,17h 15m,17:15,11:30,1 escale,Plusieurs compagnies,106165.0
8199,Qatar,2023-02-27,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",628 €,13h 55m,19:40,10:35,1 escale,Turkish Airlines,106165.0
8200,Qatar,2023-02-27,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",582 €,15h 35m,17:00,09:35,2 escales,Plusieurs compagnies,106165.0
8201,Qatar,2023-02-27,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",536 €,17h 0m,15:40,09:40,1 escale,Qatar Airways,106165.0
8202,Qatar,2023-02-27,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",536 €,17h 15m,09:45,04:00,1 escale,Qatar Airways,106165.0
8203,Qatar,2023-02-27,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",558 €,16h 40m,15:15,08:55,1 escale,Plusieurs compagnies,106165.0
8204,Qatar,2023-02-27,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",573 €,16h 25m,16:10,09:35,2 escales,Lufthansa,106165.0
8205,Qatar,2023-02-27,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",22 €,2h 0m,09:50,10:50,Direct,Ryanair,106165.0
8206,Qatar,2023-02-27,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",30 €,2h 0m,17:35,18:35,Direct,Air Baltic,106165.0
8207,Qatar,2023-02-27,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",40 €,2h 0m,07:25,08:25,Direct,Air Baltic,106165.0
8208,Qatar,2023-02-27,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",44 €,5h 50m,12:15,17:05,1 escale,Ryanair,106165.0
8209,Qatar,2023-02-27,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",96 €,3h 40m,06:05,08:45,1 escale,LOT Polish Airlines,106165.0
8210,Qatar,2023-02-27,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",44 €,9h 0m,14:40,22:40,1 escale,Ryanair,106165.0
8211,Qatar,2023-02-27,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",96 €,4h 10m,13:50,17:00,1 escale,LOT Polish Airlines,106165.0
8212,Qatar,2023-02-27,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",54 €,9h 50m,12:55,21:45,1 escale,Plusieurs compagnies,106165.0
8213,Qatar,2023-02-27,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",155 €,4h 5m,17:15,20:20,1 escale,Plusieurs compagnies,106165.0
8214,Qatar,2023-02-27,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",156 €,4h 10m,07:15,10:25,1 escale,Plusieurs compagnies,106165.0
8215,Qatar,2023-02-27,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",103 €,6h 20m,12:15,17:35,1 escale,Plusieurs compagnies,106165.0
8216,Qatar,2023-02-27,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",115 €,5h 55m,13:35,18:30,1 escale,Finnair,106165.0
8217,Qatar,2023-02-27,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",59 €,11h 40m,11:55,22:35,1 escale,Plusieurs compagnies,106165.0
8218,Qatar,2023-02-27,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",132 €,5h 15m,15:00,19:15,1 escale,Lufthansa,106165.0
8219,Qatar,2023-02-27,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",28 €,24h 50m,20:25,20:15,1 escale,Ryanair,106165.0
8220,Qatar,2023-02-27,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",121 €,9h 30m,13:40,02:40,1 escale,Etihad Airways,106165.0
8221,Qatar,2023-02-27,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",121 €,9h 40m,06:00,19:10,1 escale,Etihad Airways,106165.0
8222,Qatar,2023-02-27,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",144 €,9h 55m,11:40,01:05,1 escale,Saudia,106165.0
8223,Qatar,2023-02-27,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",122 €,12h 0m,15:00,06:30,1 escale,Saudia,106165.0
8224,Qatar,2023-02-27,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",205 €,8h 25m,15:10,03:05,1 escale,Flynas,106165.0
8225,Qatar,2023-02-27,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",163 €,11h 30m,13:55,04:55,1 escale,Gulf Air,106165.0
8226,Qatar,2023-02-27,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",122 €,16h 35m,10:25,06:30,1 escale,Saudia,106165.0
8227,Qatar,2023-02-27,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",205 €,10h 10m,13:25,03:05,1 escale,Flynas,106165.0
8228,Qatar,2023-02-27,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",121 €,17h 10m,06:00,02:40,1 escale,Etihad Airways,106165.0
8229,Qatar,2023-02-27,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",249 €,8h 40m,16:05,04:15,1 escale,Air Arabia,106165.0
8230,Qatar,2023-02-27,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",267 €,8h 30m,16:15,04:15,1 escale,Plusieurs compagnies,106165.0
8231,Qatar,2023-02-27,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",463 €,5h 10m,17:05,01:45,Direct,Air India,106165.0
8232,Qatar,2023-02-27,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",482 €,5h 10m,17:05,01:45,Direct,Egyptair,106165.0
8233,Qatar,2023-02-27,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",246 €,10h 20m,23:30,13:20,1 escale,Plusieurs compagnies,106165.0
8234,Qatar,2023-02-27,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",307 €,8h 25m,18:45,06:40,1 escale,Oman Air,106165.0
8235,Qatar,2023-02-27,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",19 €,3h 5m,06:35,08:40,Direct,Ryanair,106165.0
8236,Qatar,2023-02-27,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",19 €,3h 5m,15:35,17:40,Direct,Ryanair,106165.0
8237,Qatar,2023-02-27,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",47 €,5h 10m,07:20,11:30,1 escale,Plusieurs compagnies,106165.0
8238,Qatar,2023-02-27,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",62 €,5h 10m,07:20,11:30,1 escale,Plusieurs compagnies,106165.0
8239,Qatar,2023-02-27,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",49 €,8h 0m,07:30,14:30,1 escale,Plusieurs compagnies,106165.0
8240,Qatar,2023-02-27,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",124 €,3h 10m,11:40,13:50,Direct,Iberia,106165.0
8241,Qatar,2023-02-27,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",125 €,3h 10m,11:40,13:50,Direct,Iberia Express,106165.0
8242,Qatar,2023-02-27,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",45 €,9h 0m,09:35,17:35,1 escale,Plusieurs compagnies,106165.0
8243,Qatar,2023-02-27,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",58 €,7h 25m,13:30,19:55,1 escale,Ryanair,106165.0
8244,Qatar,2023-02-27,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",62 €,7h 5m,11:30,17:35,1 escale,Plusieurs compagnies,106165.0
8245,Qatar,2023-02-27,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",44 €,10h 45m,07:40,17:25,1 escale,Ryanair,106165.0
8246,Qatar,2023-02-27,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",64 €,8h 0m,07:30,14:30,1 escale,Plusieurs compagnies,106165.0
8247,Qatar,2023-02-27,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",63 €,8h 35m,12:20,19:55,1 escale,Plusieurs compagnies,106165.0
8248,Qatar,2023-02-27,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",184 €,3h 5m,22:45,00:50,Direct,Iberia,106165.0
8249,Qatar,2023-02-27,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",185 €,3h 5m,22:45,00:50,Direct,Iberia Express,106165.0
8250,Qatar,2023-02-27,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",148 €,6h 26m,21:29,00:55,Direct,Delta Air Lines,106165.0
8251,Qatar,2023-02-27,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",152 €,6h 18m,12:00,15:18,Direct,JetBlue,106165.0
8252,Qatar,2023-02-27,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",152 €,6h 19m,05:45,09:04,Direct,JetBlue,106165.0
8253,Qatar,2023-02-27,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",152 €,6h 24m,07:00,10:24,Direct,JetBlue,106165.0
8254,Qatar,2023-02-27,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",152 €,6h 26m,22:15,01:41,Direct,JetBlue,106165.0
8255,Qatar,2023-02-27,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",149 €,6h 34m,20:35,00:09,Direct,American Airlines,106165.0
